amount0In,amount0Out,amount1In,amount1Out,amountUSD,id,pair,sender,timestamp,to
599.766343,0,0,600,600.081099187446730915432904849743,0x97de219aafe40ba186d89c7372e50b6a5d71ca59f21f843a1f295153678191d8-2,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618651161,0xf2389bd0d687ce28e44133caa6c312b9365a4ecf
27387.893693,0,0,27282.433189,27328.01429303563379570506474229254,0x985a92fdf43c7aa903a08d1781548d2a25929c01dc5e2cf285917ab3a0f6ed75-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618678143,0xb1a9ad5ef452abf35765158e7e9aee3bf679c80f
11385.701824,0,0,11355.915465,11372.58208542944129880264615836916,0x9883300b574ccf06b085ecdb951ec90dcfc697e3ee146f2380133728b056d50d-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618640447,0xf8d99cf7046dedcb1dc8cfc309aa96946c9b9db2
0,1103.327818,1105,0,1104.884975879487047399101410403053,0x99997242fd9b15fdfdfc460e9d9748a4c349a9a1f5a48b17a37aed3ca2066407-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618637366,0x52371d0e40cdac6ed4613ac81f4bc441ff75dff0
0,989.661604,991.25,0,990.4557552242527623587455343071725,0x99a82328d3ee426b3b4151d913afebcd5d8eae96db8a0f20d0d97ebf9f47053d-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x11111112542d85b3ef69ae05771c2dccff4faa26,1618624646,0x8c1c499b1796d7f3c2521ac37186b52de024e58c
13265.365564,0,0,13281.462678,13277.67665693877446013342760441397,0x99ead51ef84d79bc740f26d699c979cd87245a96cf38271eaeb1fe38f9881824-2,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618655252,0xc4158d6ef24591c0745569dfbb119437750fbfff
0,3869.433352,3900,0,3884.603666790416224122347304397393,0x99fe1f34a8a48a0396edf8df339104cdd4d6c3a8772c656cd03e5dc3f073974e-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618698248,0xbbc95e1eb6ee476e9cbb8112435e14b372563038
0,2490.205041,2500,0,2492.850620236957904734444747337983,0x9b506b771a859d36fdfdcfce7aadb674bb4a82a4f0a9e06c41dd0da22edecf7d-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618663704,0xa5cb0648383b871de9d8c8a2f31bb985ec160187
0,2198.60589,2204.587146,0,2201.441353573771932821670461143263,0x9b85afa70ed8fa068e121d12ef156686f63c6c80b5b35158048c47d0fdf31b21-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618677641,0xedf1fa564a91a5664f172470c47450af17724757
3254.304896,0,0,3251.233518,3253.025004363214372970359557877339,0x9be72e7ef4fc29a4549830294808d78bc9bb5dc1cace2701e68da36e0bf6c2ec-2,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618683188,0xc54de55994695837d103c557a3af27de7a03427b
24112.265727,0,0,24000,24054.27836940632263306488105235685,0x9cab7ef089b4a9601c03d402f564631af95dcb5fb2c0276788375106d2cb32b4-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618697158,0xc283c9eeb9ee4117d64c410c3d7511b0b9f4c5ac
2000.179357,0,0,1985.51133,1991.531839708024765917229123519997,0x9d89f2bbbeeeee1fbea6b3bc6dadb2db34ebdd225b867aac6e085d8b6113749e-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618690572,0x64e2197066affacd4586d37a5ac42ad3b7c8ac40
0,9439.372599,9466.718769,0,9454.58296569122753463313245863241,0x9da080a5367f555aa86528fce724e798fac9ce3657eb1befaf9d4ad483daa15a-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618660889,0xfaf477185220f1fbf987a43374ca640d670f2c90
5801.314434,0,0,5792.071541,5795.352345004889583942872192710615,0x9de9b61e8165b6d482aeea8970e371d84a7f1358d3648621b33597d8463a7271-2,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618684301,0xf06371cfecd87065ec3aaf792252fe02305f0cb2
0,3215.481084,3224.759,0,3219.127323601582635246444253832851,0x9df476226e9c30af9a3deff2d75014e530d36bbcdcb46ee803d2409c356aabfa-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618677790,0x646e6260973f6a994a725c4e2bd9c39cf84b329c
3884.514559,0,0,3876.16411,3877.780242063179715110046236690659,0x9e6310ea2cb25c67f1d99c1e703df67c2e2340392763d2bb92e0d396204d444a-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618679731,0x56fdb1a3e9ad1630061ac7ee60dd75ba78307036
0,399.204834,400,0,399.5696929895489212892310277069481,0x9f1ba1e53dd98e0d55dd182b18c4b3c4ddb03750f9334a42834041d7cc920475-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618697150,0xf6dcdce0ac3001b2f67f750bc64ea5beb37b5824
5399.60744,0,0,5390.40313,5395.221411314985115250305999448585,0x9f6c3265001282b172603f540ea0ff95b326fc95fce0016c75ebd58ffe2c688e-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618638603,0xcbd2928425a526bad045455d398b359bc18988f1
5004.040862,0,0,5000,5001.12502074592257950746173394081,0x9fa0895289b8d2a633b04547aa2a0cbd522bf25b7da4704df632b1315b307805-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618647933,0xad43c03b0e7f232b7719c20a2dd5456942aa75a2
841.989706,0,0,841.434225,841.2836258346547091088360553407115,0x9fc08b2ab9c01ccbf40b468e38b9e971ac9b8891a1d0ce88e8579e892bfd4f07-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618647671,0xef8c31c5221a6f374b5be61462644c845ef8a397
3572.058509,0,0,3577.847556,3574.061454409330658818588869441535,0xa0a84208ef101b0bb6f1d8d4a2dccb0e873867e7a9528eb16fbef0c283128596-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618650194,0xdd27ef02c889230ee98465e570fd4a3a2724abd5
5004.202786,0,0,5000,5004.15245725717534418258419205404,0xa0c65c0bc949df2fdcbe6799b8029e2545fe4e9eda5c9b11900be9998afb43ce-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618669117,0xfecc91a597534524e17107ebd008517eb778281e
9605.708447,0,0,9551.313608,9576.703584249406292024284480575865,0xa102278af6ac6958c213c757ebe58ed1ba9c4528c992fbb861f4c94a6157d19c-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618692867,0x731fb223438d3a1149ceb6d07232fad882a9e7f9
3334.49813,0,0,3331.558758,3332.614741398784078462958359703726,0xa2b98bbe5719670c3bebf5fa89ee7b949dfe7a25cb36834b3a206e7d00b56558-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618648799,0xf03123f032b71ed666da738ea128f41f9150c5ca
10797.772643,0,0,10779.755868,10791.03791151216343189249942404722,0xa327b824fd8da31b3e1d51aceaaeadcc1ca4b25252617ca88526d32fdf6433dc-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618674386,0xc23d37a9bce0a1b2c1131df1ea8ed51f0d68d4c4
4975,0,0,4954.37383,4965.238872142708267488129696260502,0xa352b5d17aedb13866f3f39bb71b2dd4657080c881d214f62aca1c941f98f31c-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618695087,0x8df6084e3b84a65ab9dd2325b5422e5debd8944a
14138.09778,0,0,14086.534548,14111.30869611920985383211699454072,0xa36fa2d6b0f5470aeb33a988d35486b8296622006112e79fbbdc40c90043d509-2,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618622166,0xf06371cfecd87065ec3aaf792252fe02305f0cb2
0,2635.667256,2646.737417,0,2640.891431528175078530390645367592,0xa383a5f3e22ea2b7d691213f74af74f978758ec832c15af00a9c201cad36b3f3-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618684490,0x313acece2b6ae4e65259b7c76f34e60512cfb95b
0,976.900507,975.608213,0,975.61447793497333098407080673624,0xa4424c24ac24139f3fb1ee7c6af6a1324d9460a941d0958394ae929bef5397e5-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618690572,0x9d640080af7c81911d87632a7d09cc4ab6b133ac
10648.895045,0,0,10595.712965,10621.80613136092431327166952982557,0xa448b9585bf199b2d9359a0fd0970e3fbaaab28036ab1e0673ee58668991142d-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618629182,0x31ac548e59565fdd78604a47e1571ef68c80e9f5
0,4992.456278,5000,0,4995.39320296200618159110917059301,0xa4aa57dd50670fbf24cb4614c61d2f40bfb5f7acee6cf195b4254f59e09f858e-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618624013,0x85673c92f0f27a9c4d8c221f6bfefa33b716338a
0,6285.223215,6326.119151,0,6305.33673572963482472985085972382,0xa4cf10cb5dd248cec3f0ee30d6cec71599565b80773a65346a0455bd6ae8c414-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618653704,0xb43542e6b7c209f7da4b579792f67a1844546ce8
0,500,501.521361,0,500.9091338347975965878195280850245,0xa5cc2f08678cd70e8c0261e2dc7861155cb4d6f62e2a2f80e02f6f105748503d-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618676426,0xf4ee2c1274bf0e13ee1dbb617af4c9969cf0453d
0,20425.155593,20468.428481,0,20440.92668951555719998471870983834,0xa6136080777b9244926dafa7adc1be785c2c01554a8d4f8ef3edfddfda4b9faf-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618679884,0x85673c92f0f27a9c4d8c221f6bfefa33b716338a
0,726.470405,730.016504,0,728.5247749557664960398190443315325,0xa6236f6275cfc6eefa12a6d88700578ca762c8998fe2617977f07fa896f0afa5-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618637739,0xffdf46020ad20ae56769b9fc3ba4dd0e5ac75688
16371.727385,0,0,16303.34649,16336.30406735024102287470093426512,0xa632f508c26e9cf5016b02c3fb57e754cb9d89531e12d079fa72f4d6a2555649-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618629150,0xcd4a73e423859d53ba25ac51b4058656984aa7e4
1000,0,0,994.641161,997.931662871172485214295406045703,0xa67f6fec1d0ed194ec84fc4ef3b74c9e7a87c3d9e5e33cf02827219c5c8923c4-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618687548,0x97f7a5b27b03edf825fa948f10237d8e35765b91
0,5542.154153,5553.76632,0,5546.86835475400543115592577702801,0xa8a14cfbdd5f34e61f5aa3eb860900bade90bc1d95ea066a9b45cab4421d06d3-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618698136,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5
3280.483338,0,0,3275.445018,3279.068521366402387395639435175358,0xa8ba3360ff6683731300a180571cf3f50516d629c1e47b3f46c3ba15d41b5372-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0xdef1c0ded9bec7f1a1670819833240f027b25eff,1618668960,0x74de5d4fcbf63e00296fd95d33236b9794016631
0,3998.020554,4000,0,3999.113746468095523182525333100558,0xa931321121618452a65f11b2850a4601c329374160ff97eb1ff2fe906cf1cac7-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618642064,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc
15666.311246,0,0,15620.382939,15648.42738640087205434448294422672,0xa9494ce2498c90dfd850d58f8fb878e06dd77981343410c2af8a4bc3436a04f8-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618659253,0x24bdb92387f09e32c3099ce4383b2ec893247083
5005.565367,0,0,5000,5001.83164723738812475387621016807,0xa97b2821a1383f7cfa1d8fdcf4d0d5fa0a888f618809b898c89ac05d29d09001-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618648275,0x82ba7508f7f1995ab1623258d66cb4e2b2b8f467
3341.278558,0,0,3332.083548,3337.245552807285250681946618980918,0xa9971a997d682df00d1673dc8b917cf4c334b24be2c1230f7817b8fc3297cff2-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x661c650c8bfcde6d842f465b3d69ed008638d614,1618701907,0x0555f052da0a50d39369b0f634855edc858baa18
0,9981.189377,10000,0,9992.077218092291354203293130315425,0xaa36927761af7a2f5b9c6ddf2a852013c1000e4bbaeb752f235cb410b0f5cca8-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618643633,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc
0,1018.757579,1022.646517,0,1021.170394482851824119328755182263,0xaa8480831e67b5c08c850223fa72f317c2c299cb1fa00ff2b8b7a6c7fc251562-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618675756,0xb293d010257a41484dbdf0699030a0661f0b3446
0,8745.300846,8784.20112,0,8763.15404265139076978503705491555,0xab680c0913ebba19220635b19dca1b2d4f853148c8a2a2863f47cd6d9f8024a3-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618667142,0x394402349667682c510250e2df416105b5d6bc55
0,6389.314199,6398.554978,0,6393.000727827092875718874321738415,0xab9f1bb4f355962d310d74bc41cf83f59f3aa5e0ba99655091b98e11e26424ca-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618691704,0x720f91ee249b84fb66a82d40736dcdaadc87bb36
0,398.68619,400,0,399.3308802764017701566083806975116,0xac124f433757164053b111f5f4039b56fdc7fc98c5f9864433c069b4f1ade701-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618677052,0xb43542e6b7c209f7da4b579792f67a1844546ce8
0,4989.53065,5012,0,4997.576056280319437821688554319987,0xacc37793d15a1dddaa70af05ef1f36825c11fc031c3887f157ee960a95373b4c-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618663922,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc
0,17368.570593,17400.589318,0,17394.49711190493927041507203057406,0xae7a3b925febac55b8c07da9243e2b7f453b8a8b894c176f2178d1e2ecf05052-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618642835,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc
2867.365034,0,0,2869.597896,2870.124011214769046642015919530273,0xaefd9c6ff3123431f2ac9c1e14729011d3ec65294136d441858f3a1218bf8088-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618656176,0x8cca73e566766bda0f65bf9d62a77b3d2c34b526
0,3697.38899,3703.980481,0,3701.895677424716056934702686573623,0xaeffff17aeb9a381d16da1605aa0fc4b7669893e92825d95d6f610ce2c011e28-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618627787,0x9169cd09fc97f78f760a330c25eb223823331944
768.860859,0,0,765.156055,767.6677880029912567165522845968,0xaf7790a9a6d8cb1b169d1151a166206e12b774ae75d503920eba78f3baceb410-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618688025,0xc825c4ed0ce2607939a201f12b591f015d634090
0,9161.762479,9147.109589,0,9154.747386665338468122904497225895,0xaf8ba93e3481df01bf61c740d21c6da9044c5d4c34b2ff528cc6cdcc49b5afc7-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618690561,0x40c6bc1db179a5c3d464cac557ab890825c638f3
4215.83064,0,0,4206.523881,4212.619682597221636100548584728618,0xb0a2057ec72f78edb6d98ff7efa31d5eb4985131857b737ff92c7588d9e0099f-2,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618685894,0xf06371cfecd87065ec3aaf792252fe02305f0cb2
0,4984.619414,5000.000122,0,4992.031879386819790005020337791911,0xb0bcfa3e3bfb7ba1c131c3205d603c98869f882f4beb8403068ce923a091d9bf-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618662709,0xec40d1089ae344284bb20766ca3bbe2f157061b6
0,742.021581,742.19776,0,742.025383380556759722041023932785,0xb0fa86dfcb3cf85552e6ba2d2189dd09d53c5b67fd54669b2922e430de931a3b-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618693157,0xb99c23a9a444ebeb0ce4a67f27dab8d4826b1108
20146.510943,0,0,20063,20115.01866464180406942079568161732,0xb10a2cd70a245b818bad2ec7215689c3c59cd1aad11cfd227814b92183b4fd39-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618695795,0xf79936f3286381aa39a1ae3831aaed98fc206136
500,0,0,497.76696,499.1961998115243835299651728445914,0xb10c4a03f679378a1bc7dde856699e2055feefa216aa4d0795fed9636aebc9c6-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618637367,0x2b96678a295c7cf746cd646854c37b29e196c64c
0,6983.034632,7009.364939,0,6991.347739780704105496594532722235,0xb181c706cc6f7400e5cafa467cd1d573fc14d53f3ffb75e53c45dd88933041ba-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618647080,0x5b2c428a0b085044b38e26acead4ca5f20f151b6
1000,0,0,993.354282,997.5188396156262257403511382388345,0xb1c489fa3513ac8592a31ab17428d08f4efb11dfc29ec5b0a2f08984084a86d3-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618636867,0x768c3555159877e7348320b58e4500337cb3556e
2000,0,0,1998.376645,1998.767101210426595845551046209325,0xb1c67e18e9bfddb639fc3024b6bdd73d9a83db73114f63bb4ccec66dc3174f04-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618683708,0x1cd926f3e12f7b6c2833fbe7277ac53d529a794e
9494.042216,0,0,9484.060881,9489.908846648373117206919026737395,0xb2063d87f75027c310773fca1eff0f0689c981dcd9e42e034540cf360505d5c7-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618673860,0xd4c2b777dd716e852d11e1ac2ac9b001c1434b6f
0,5025.566247,5050.851328,0,5037.685179165270493959835065104505,0xb27b8804a74f48f56fa5c502f8ce1130bd2442c3f850b1426feb2cb9f7d53387-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618648596,0xb4d3fea9423d8ba6f4330a3a12cd33b45de5b0fc
1500,0,0,1493.38371,1496.697848315013493011038268016478,0xb286af210f7474a9d0ffaa2e2349fe27fc1084a97c2b82deab5014885d74ce4a-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618624696,0x64b91b92240bc1901855dd55ae632addb650d089
97,0,0,96.498187,96.79746092460054947632447809965085,0xb33609a29b1f68df62ec7268e425a37689c2d43b3c9b2d456f72b9b2658bb284-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618688383,0xb462e3c775f1bb0b33dc7860b709be77a8dc2f29
0,218.813446,220,0,219.3018020350921668047632657307422,0xb39e94a4378feeeeba3320d404f66d81769b730f2c9ee663310db386a75640b3-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618665071,0x524847c615639e76fe7d0fe0b16be8c4eac9cf3c
2010.592164,0,0,2000,2005.24286544137969140259305854825,0xb3c016fcf8b850460284c6e868e610a166a2d6373f0a087123fda38682390314-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618691274,0x8edba21b5e8e6f2168c372d84a878afdb2d9b8b4
0,2000,2002.764295,0,2002.051890216169256034200985421384,0xb3da3362f1aafcbea4e3e37b178dbece22c9005cb3d8a6ef82977763d717c555-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618696083,0x88849a3aa0d305f6fa1eac210477715fda3e54a0
0,835.634127,838.318584,0,836.6650904367085715545501056677875,0xb507f8dc836db372c72f57e7201262bf6b86eca80cfb947d4d23c6873ffea8ae-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618667792,0x8df6084e3b84a65ab9dd2325b5422e5debd8944a
0,853.369774,856.001042,0,854.9342851190099333913165023472665,0xb531550665ffac273c95ae15dad54a0248f92bab72647cc99f406b44c7117b76-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x11111112542d85b3ef69ae05771c2dccff4faa26,1618653112,0x74de5d4fcbf63e00296fd95d33236b9794016631
474.809643,0,0,472.225494,473.5501078404083917211172219853111,0xb588d1be49dd389be734bba618fe99500783b7e5a61f0ccb128776f10af78107-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618694085,0xb4c471205e8c357e10bbecda80b6aefe9351f01b
1073.963316,0,0,1071.706366,1073.709856554097654945991570981102,0xb5a7ac0a61b96a6cf59f75b88f1d2df0ef0055106971d9f98886defa486e268a-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618675806,0x1714b67b4f152e9a6b0430fe56d27f738cf7174a
31532.490984,0,0,31505.799537,31508.94238146045858756601675648666,0xb6d2b51b4962529c21a77436e2503733e640c1e635df483f7d717bc50645234a-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0xdb38ae75c5f44276803345f7f02e95a0aeef5944,1618699783,0xdb38ae75c5f44276803345f7f02e95a0aeef5944
0,717.74745,720,0,718.9966954645726713243638855252805,0xb76447b2ab2d6d85616ddb5b907364078b28533733d7fd56d2fc21b8cdf6dbb3-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618660390,0xb8ce73f1f6b73965378743040e3662a549044538
2991.728565,0,0,2987.810597,2990.365542087828214288437664131549,0xb7744681e3615c6bf6d66ac6a7c5e72fc549f4891c2f9668e6d2305e8b86fe54-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618638210,0x91da29105a15204cf81b7b541878622ce8166f93
0,2726.833882,2718.994963,0,2723.366956041959173633715939605393,0xb9499be08dbe366697b0d3e95287948e4d44e6b06dea201b8a3e0a58611c4a02-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618689017,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc
0,6534.786424,6568.016484,0,6549.916344179639515598181897653185,0xb9516981d1a953569fb6f61d650d9c4d9ea139bcc9824be318737eb94abfb5f5-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618683668,0x1b87fde6af5396165fdadf7f532784622a824abf
